mr,bleu_score
2,0.1644736842105263
2,0.2828282828282828
2,0.21714285714285714
2,0.25263157894736843
2,0.24778761061946905
2,0.20329670329670327
2,0.26744186046511625
2,0.12653061224489798
2,0.21311475409836064
2,0.17543859649122806
2,0.2
2,0.19540229885057472
2,0.16143497757847533
2,0.1711229946524064
2,0.18699186991869918
2,0.20535714285714285
2,0.2248062015503876
2,0.10077519379844962
3,0.3466666666666667
3,0.2727272727272727
3,0.30666666666666664
3,0.27
3,0.13414634146341461
3,0.3571428571428572
3,0.3020833333333333
3,0.3369565217391305
3,0.22448979591836735
3,0.24752475247524752
3,0.1517857142857143
3,0.3043478260869566
3,0.272
3,0.17412935323383086
3,0.29591836734693877
3,0.17058823529411765
3,0.23404255319148937
3,0.25
3,0.275
3,0.4166666666666667
3,0.2911392405063291
3,0.3333333333333333
3,0.25688073394495414
3,0.3461538461538461
3,0.3653846153846153
3,0.37037037037037035
3,0.22123893805309736
3,0.17543859649122806
3,0.22935779816513763
3,0.1952662721893491
3,0.15086206896551724
3,0.2
3,0.2463768115942029
3,0.16964285714285715
3,0.23170731707317074
3,0.18085106382978727
3,0.20833333333333334
3,0.1875
3,0.22093023255813954
3,0.19318181818181818
3,0.16580310880829013
3,0.21276595744680848
3,0.19801980198019803
3,0.1949685534591195
3,0.24210526315789474
3,0.2696629213483146
3,0.27450980392156865
3,0.192
3,0.15789473684210523
3,0.1693121693121693
3,0.36734693877551017
3,0.17857142857142858
3,0.19469026548672566
3,0.13636363636363635
3,0.23711340206185566
3,0.391304347826087
3,0.28205128205128205
3,0.3108108108108108
3,0.21428571428571425
3,0.19379844961240308
3,0.11693548387096772
3,0.15865384615384615
3,0.2097902097902098
3,0.13636363636363635
4,0.313953488372093
4,0.25882352941176473
4,0.27710843373493976
4,0.26415094339622636
4,0.13385826771653545
4,0.3333333333333333
4,0.2
4,0.2815533980582524
4,0.3333333333333333
4,0.2
4,0.25742574257425743
4,0.16748768472906403
4,0.2727272727272727
4,0.2518518518518518
4,0.17412935323383086
4,0.2857142857142857
4,0.2826086956521739
4,0.15730337078651685
4,0.23
4,0.23595505617977527
4,0.2875
4,0.37037037037037035
4,0.29411764705882354
4,0.27380952380952384
4,0.2727272727272727
4,0.25
4,0.31746031746031744
4,0.2857142857142857
4,0.17032967032967034
4,0.20754716981132076
4,0.2631578947368421
4,0.19834710743801656
4,0.4
4,0.16901408450704225
4,0.11480362537764349
4,0.2719298245614035
4,0.16428571428571428
4,0.13023255813953485
4,0.2897196261682243
4,0.2154696132596685
4,0.2875
4,0.23148148148148148
4,0.25471698113207547
4,0.34285714285714286
4,0.20765027322404375
4,0.18556701030927836
4,0.3333333333333333
4,0.1311475409836066
4,0.2016129032258064
4,0.30120481927710846
4,0.26495726495726496
4,0.10181818181818181
4,0.16875
4,0.3442622950819672
4,0.375
4,0.2016129032258064
4,0.17543859649122806
4,0.23275862068965517
4,0.1962025316455696
4,0.1583710407239819
4,0.17699115044247787
4,0.2261904761904762
4,0.1626016260162602
4,0.18446601941747573
4,0.17757009345794392
4,0.1941747572815534
4,0.1743119266055046
4,0.17307692307692307
4,0.17475728155339806
4,0.1702127659574468
4,0.2597402597402597
4,0.18018018018018014
4,0.1701030927835052
4,0.24752475247524752
4,0.32
4,0.2545454545454545
4,0.2
4,0.1572052401746725
4,0.1701030927835052
4,0.38
4,0.19491525423728814
4,0.21296296296296297
4,0.14285714285714285
4,0.1896551724137931
4,0.24731182795698928
4,0.1443661971830986
4,0.2446808510638298
4,0.2016806722689076
4,0.20155038759689922
4,0.1574074074074074
4,0.2077922077922078
4,0.13368983957219252
5,0.3461538461538461
5,0.2727272727272727
5,0.2972972972972973
5,0.27
5,0.13360323886639677
5,0.21
5,0.32291666666666674
5,0.2185430463576159
5,0.30158730158730157
5,0.27049180327868855
5,0.17368421052631577
5,0.25274725274725274
5,0.2234042553191489
5,0.25675675675675674
5,0.25316455696202533
5,0.36363636363636365
5,0.2716049382716049
5,0.31428571428571433
5,0.2636363636363636
5,0.3653846153846153
5,0.3333333333333333
5,0.1686746987951807
5,0.21649484536082475
5,0.23684210526315785
5,0.20689655172413796
5,0.3953488372093023
5,0.1782945736434109
5,0.28865979381443296
5,0.20175438596491227
5,0.26804123711340205
5,0.22159090909090912
5,0.2898550724637681
5,0.2535211267605634
5,0.29473684210526313
5,0.38461538461538464
5,0.20903954802259886
5,0.20786516853932585
5,0.3157894736842105
5,0.13537117903930132
5,0.20967741935483875
5,0.3333333333333333
5,0.29292929292929293
5,0.12807881773399019
5,0.18120805369127516
5,0.3571428571428572
5,0.29411764705882354
5,0.26881720430107525
5,0.18947368421052635
5,0.22935779816513763
5,0.22302158273381298
5,0.15887850467289721
5,0.26229508196721313
5,0.3333333333333333
5,0.1956521739130435
5,0.26865671641791045
5,0.2647058823529412
5,0.25316455696202533
5,0.20731707317073167
5,0.27692307692307694
5,0.23529411764705885
5,0.18235294117647058
5,0.24285714285714285
5,0.30769230769230765
5,0.16129032258064513
5,0.2916666666666667
5,0.30379746835443044
5,0.2871287128712871
5,0.1388888888888889
5,0.17977528089887637
5,0.29411764705882354
5,0.18181818181818182
5,0.1694915254237288
5,0.15697674418604649
5,0.22018348623853215
5,0.313953488372093
5,0.2441860465116279
5,0.13851351351351351
5,0.2619047619047619
5,0.19008264462809918
5,0.23148148148148148
5,0.11693548387096772
5,0.15311004784688997
5,0.19135802469135804
5,0.12041884816753927
6,0.3375
6,0.2658227848101265
6,0.29333333333333333
6,0.27
6,0.12692307692307694
6,0.35616438356164387
6,0.20212765957446807
6,0.3020833333333333
6,0.3369565217391305
6,0.21794871794871792
6,0.2653061224489796
6,0.11437908496732026
6,0.31746031746031744
6,0.256
6,0.17766497461928935
6,0.29591836734693877
6,0.30864197530864196
6,0.16184971098265896
6,0.2446808510638298
6,0.2702702702702703
6,0.24675324675324675
6,0.3958333333333333
6,0.32352941176470584
6,0.3026315789473684
6,0.24719101123595505
6,0.26548672566371684
6,0.3461538461538461
6,0.2962962962962963
6,0.1714285714285714
6,0.22549019607843135
6,0.2631578947368421
6,0.22429906542056077
6,0.4222222222222222
6,0.16551724137931031
6,0.11076923076923079
6,0.28865979381443296
6,0.19626168224299065
6,0.140625
6,0.2755102040816326
6,0.22159090909090912
6,0.3043478260869566
6,0.23655913978494625
6,0.27884615384615385
6,0.4
6,0.21264367816091956
6,0.20218579234972675
6,0.3333333333333333
6,0.14222222222222222
6,0.19130434782608696
6,0.3108108108108108
6,0.2912621359223301
6,0.10902255639097745
6,0.17391304347826086
6,0.3461538461538461
6,0.35365853658536583
6,0.22123893805309736
6,0.20430107526881722
6,0.23711340206185566
6,0.20253164556962022
6,0.1504424778761062
6,0.20192307692307693
6,0.2375
6,0.19090909090909094
6,0.18947368421052635
6,0.1875
6,0.21359223300970873
6,0.19047619047619047
6,0.1978021978021978
6,0.18888888888888888
6,0.15686274509803924
6,0.20618556701030924
6,0.18811881188118812
6,0.1949685534591195
6,0.24210526315789474
6,0.2696629213483146
6,0.18032786885245902
6,0.16228070175438597
6,0.36363636363636365
6,0.22988505747126434
6,0.20588235294117646
6,0.23157894736842108
6,0.2777777777777778
6,0.2875
6,0.3125
6,0.19672131147540983
6,0.11244979919678716
6,0.1658291457286432
6,0.17751479289940825
6,0.13068181818181818
7,0.3698630136986301
7,0.27848101265822783
7,0.2857142857142857
7,0.27450980392156865
7,0.12635379061371838
7,0.3571428571428572
7,0.20202020202020202
7,0.3225806451612903
7,0.3563218390804598
7,0.2185430463576159
7,0.26732673267326734
7,0.16826923076923078
7,0.3384615384615385
7,0.272
7,0.17209302325581396
7,0.31683168316831684
7,0.3132530120481928
7,0.14893617021276595
7,0.24242424242424243
7,0.2777777777777778
7,0.2702702702702703
7,0.3166666666666666
7,0.2682926829268293
7,0.30666666666666664
7,0.2391304347826087
7,0.24561403508771928
7,0.3333333333333333
7,0.3132530120481928
7,0.17613636363636365
7,0.23529411764705885
7,0.275
7,0.23008849557522126
7,0.4318181818181818
7,0.174496644295302
7,0.11111111111111109
7,0.3131313131313132
7,0.21621621621621626
7,0.13793103448275862
7,0.3658536585365854
7,0.2228571428571429
7,0.34285714285714286
7,0.24752475247524752
7,0.29591836734693877
7,0.4032258064516129
7,0.20994475138121546
7,0.20765027322404375
7,0.31645569620253167
7,0.14537444933920704
7,0.20967741935483875
7,0.3157894736842105
7,0.30303030303030304
7,0.11196911196911198
7,0.1646341463414634
7,0.3387096774193548
7,0.375
7,0.22608695652173913
7,0.1842105263157895
7,0.2342342342342342
7,0.1974522292993631
7,0.16216216216216217
7,0.19444444444444445
7,0.225
7,0.17094017094017097
7,0.2040816326530612
7,0.17346938775510204
7,0.17924528301886794
7,0.17117117117117117
7,0.21874999999999997
7,0.1836734693877551
7,0.15311004784688997
7,0.22105263157894733
7,0.21590909090909094
7,0.15238095238095237
7,0.25274725274725274
7,0.32
7,0.2761904761904762
7,0.20833333333333334
7,0.1565217391304348
7,0.18857142857142858
7,0.29310344827586204
7,0.18018018018018014
7,0.18584070796460178
7,0.14673913043478262
7,0.22018348623853215
7,0.375
7,0.26136363636363635
7,0.13548387096774195
7,0.3287671232876712
7,0.20833333333333334
7,0.1984732824427481
7,0.11372549019607843
7,0.1693121693121693
7,0.20261437908496732
7,0.14124293785310732
