mr,bleu_score
4,0.6959861353000654
4,0.7315493269103036
4,0.754031181696633
4,0.8823529411764706
4,0.6650448426457306
4,0.7
4,1.0
4,0.562948305532365
4,0.6666666666666666
4,0.75
4,0.47619047619047616
4,0.6644765216767334
4,0.6923076923076923
4,0.8165505421455391
4,0.6153846153846154
4,0.6
4,0.7647058823529411
4,0.7667036788577695
4,0.896551724137931
4,0.9090909090909091
4,0.7980538111748767
4,0.7441860465116279
4,0.8595955471341615
4,0.7333333333333333
4,0.7058823529411765
4,0.6444444444444445
4,0.76
4,0.6133629430862155
4,0.6004025522571868
4,0.6810692534524834
4,0.9
4,0.7746371787825521
4,0.7700548468697751
4,0.6578947368421053
4,0.4117647058823529
4,0.4655313898520114
4,0.7368421052631579
4,0.6111111111111112
4,0.7222222222222222
4,0.6655575133093234
4,0.7045597971101069
4,0.4117647058823529
4,0.7045597971101069
4,0.6115109800663011
4,0.4274968157481276
4,0.3333333333333333
4,0.625
4,0.7777777777777778
4,0.5935873286495363
4,0.9444444444444444
4,0.6306396459378436
4,0.8024218415813821
4,0.7575757575757576
4,0.772184789761521
4,0.7222222222222222
4,0.7368421052631579
4,0.7711013793645826
4,0.42857142857142855
4,0.875
4,0.75
4,0.631578947368421
4,0.7894736842105263
4,0.7174306581069024
4,0.6829268292682927
4,0.5902600196588189
4,0.7666666666666667
4,0.7916666666666666
4,0.803921568627451
4,0.7192982456140351
4,0.8
4,0.6875
4,0.8444444444444444
4,0.8409090909090909
4,0.9375
4,0.9
4,0.7737728803856047
4,0.42857142857142855
4,0.7857142857142857
4,0.8181818181818182
4,0.6111111111111112
4,0.624002349208065
4,0.7142857142857143
4,0.56
4,0.7741935483870968
4,0.625
4,0.6511627906976745
4,0.6501584248126363
4,0.7315493269103036
4,1.0
4,0.30668147154310776
4,0.8142273736919868
4,0.6521739130434783
4,0.55
4,0.6448442764331641
4,0.7719298245614035
4,0.6998561956097888
4,0.6758805569153855
4,0.8179639688657216
4,0.6647925692816627
4,0.7808521589870246
4,0.729128332219116
4,0.45290034740747404
4,0.07408182206817181
4,0.8888888888888888
4,0.5454545454545454
4,0.5384615384615384
4,0.9166666666666666
4,0.7055647299611856
4,0.6675003214326731
4,0.8994770657307276
4,0.7773471227267341
4,0.8657577902515573
4,0.564841315004542
4,0.8709677419354839
4,0.8333333333333334
4,1.0
4,0.8089954726959806
4,0.7433289116182078
4,0.84
4,0.8254248052383824
4,0.727079083436197
4,0.7105263157894737
4,0.7402501337644698
4,0.5827977023024927
4,0.6388888888888888
4,0.7027826796959096
4,0.5441217179287416
4,0.6529715830904567
4,0.5841005873035536
4,0.52
4,0.6363636363636364
4,0.14325239843009505
4,0.2963272882726872
4,0.5393303151306537
4,0.5798396789553456
4,0.21392792249107528
4,0.17125942754652276
4,0.04251895625989351
4,0.4595570030187892
4,0.6115109800663011
4,0.8787878787878788
4,0.8235294117647058
4,0.8488632189620754
4,0.7647058823529411
4,0.8333333333333334
4,0.8512377088598044
4,0.8333333333333334
4,0.8857142857142857
4,1.0
4,0.8666666666666667
4,1.0
4,0.7142857142857143
4,0.9285714285714286
4,0.7346938775510204
4,0.8143536762323635
4,0.925961078642316
4,0.9761904761904762
4,1.0
4,0.8333333333333334
4,0.8857142857142857
4,0.8888888888888888
4,0.9131007162822624
4,1.0
4,0.8145762093363814
4,0.8556308546589387
4,0.7926095257344467
4,0.6133629430862155
4,0.9411764705882353
4,0.782608695652174
4,0.9166666666666666
4,0.8325681461464182
4,0.8
4,0.8928571428571429
4,0.875
4,0.7701255351854368
4,0.6618726769384466
4,0.8823529411764706
4,0.68
4,1.0
4,1.0
4,1.0
4,0.7700677691930449
4,0.8686936693348039
4,1.0
4,0.6363636363636364
4,0.611347912420999
4,0.5935873286495363
4,0.6785714285714286
4,0.8666666666666667
4,0.756251991643652
4,0.8408528612504581
4,0.6451612903225806
4,0.72
4,0.7489969579077136
4,0.9230769230769231
4,0.8181818181818182
4,0.4697065314067379
4,0.6410499775216034
4,0.875
4,0.8823529411764706
4,0.9705882352941176
4,1.0
4,0.6363636363636364
4,0.7857142857142857
4,0.9
4,0.8125
4,0.6666666666666666
4,0.5555555555555556
4,0.3684210526315789
4,0.375
4,0.7489969579077136
4,0.5
4,0.8
4,1.0
4,0.6666666666666666
4,0.75
4,0.5384615384615384
4,0.7584835431705546
4,0.5
4,0.8
4,0.8
4,0.6470588235294118
4,0.4
4,0.8461538461538461
4,0.75
4,0.5
4,0.8
4,0.5454545454545454
4,0.5833333333333334
4,0.3157894736842105
4,0.6650448426457306
4,0.75
4,0.5429024508215757
4,0.57808634210969
4,0.6111111111111112
5,0.42857142857142855
5,0.5384615384615384
5,0.6717807104613434
5,0.46002220731466165
5,0.43193485060549036
5,0.7647058823529411
5,0.6842105263157895
5,0.5567369120930278
5,0.31845836025501745
5,0.7142857142857143
5,0.4666666666666667
5,0.3888888888888889
5,0.4666666666666667
5,0.5714285714285714
5,0.5
5,0.6363636363636364
5,0.625
5,0.35826565528689464
5,0.5909090909090909
5,0.6618726769384466
5,0.7914497715327151
5,0.6341639440756631
5,0.6875
5,0.7142857142857143
5,0.7368421052631579
5,0.8888888888888888
5,0.5663519669638053
5,0.4084951137944793
5,0.6217718386353003
5,0.5833333333333334
5,0.7795891541930149
5,0.5833333333333334
5,0.07961459006375435
5,0.8125
5,0.8300915602566021
5,0.8928571428571429
5,0.841956286528456
5,0.6875
5,0.7105954944096783
5,0.8085450108256069
5,0.6666666666666666
5,0.4953587998572467
5,0.6285714285714286
5,0.782608695652174
5,0.8300915602566021
5,0.6153846153846154
5,0.5251039914257685
5,0.625
5,0.631578947368421
5,0.7283684949148809
5,0.6285714285714286
5,0.2577334795466146
5,0.2920502936517768
5,0.46153846153846156
5,0.4980549361539613
5,0.4980549361539613
5,0.5366925752004387
5,0.5
5,0.3980729503187718
5,0.41504578012830107
5,0.4444444444444444
5,0.45454545454545453
5,0.35588329018524795
5,0.6640732482052818
5,0.4489580601104416
5,0.6191984998215584
5,0.9428731438548749
5,0.7894736842105263
5,0.8148148148148148
5,0.2
5,0.29411764705882354
5,0.35294117647058826
5,0.7484055880252942
5,0.38095238095238093
5,0.625
5,0.6
5,0.723404255319149
5,0.3274923012311928
5,0.7489969579077136
5,0.6292187009857626
5,0.7073170731707317
5,0.7297297297297297
5,0.43478260869565216
5,0.6333333333333333
5,0.6794258654523062
5,0.7884615384615384
5,0.7591257996538006
5,0.76
5,0.7741935483870968
5,0.8409090909090909
5,0.8536585365853658
5,0.7402501337644698
5,0.8994770657307276
5,0.8148148148148148
5,0.7662212041409903
5,0.5384615384615384
5,0.9230769230769231
5,0.85
5,0.6
5,0.6164448626943435
5,0.6480342192166589
5,0.5505354509326136
5,0.7
5,0.6041666666666666
5,0.6339514428184163
5,0.6706803886480902
5,0.5985403583811576
5,0.5764736634913938
5,0.45161290322580644
5,0.6666666666666666
5,0.8839262840201374
5,0.75
5,0.6052631578947368
5,0.6975020287150441
5,0.7678571428571429
5,0.673469387755102
5,0.5333333333333333
5,0.8809523809523809
5,0.7314824340212496
5,0.8060134170683382
5,0.7662212041409903
5,0.6153846153846154
5,0.6297017414619639
5,0.47768754038252614
5,0.6063657586001313
5,0.54926443579899
5,0.6
5,0.7909397388390973
5,0.7238699344287677
5,0.8322188421196817
5,0.6981217412912227
5,0.8333333333333334
5,0.8235294117647058
5,0.9166666666666666
5,0.9047619047619048
5,0.7885869822437721
5,0.8123423848202395
5,0.7439784279255186
5,0.6442516603110596
5,0.6982970847780171
5,0.4540788998691428
5,0.7258227041293681
5,0.6448060280500321
5,0.5602631252328243
5,0.5451857602161326
5,0.7632731135359491
5,0.5731115271545874
5,0.5578859032810576
5,0.35826565528689464
5,0.7384930771093087
5,0.5910687429338289
5,0.5015300586799617
5,0.49713295378576094
5,0.8181818181818182
5,0.75
5,0.6920912606335216
5,0.625
5,0.8
5,0.8686936693348039
5,0.7857142857142857
5,0.9455876860853387
5,0.71875
5,0.9444444444444444
5,1.0
5,0.8181818181818182
5,0.7857142857142857
5,0.9090909090909091
5,1.0
5,0.8181818181818182
5,0.8421052631578947
5,0.7993245475909485
5,0.8518518518518519
5,0.9230769230769231
5,0.8888888888888888
5,0.816828431106751
5,0.8181818181818182
5,0.7095666526675843
5,0.7368421052631579
5,0.7835055280819597
5,0.8461538461538461
5,0.8444444444444444
5,0.7642559646637767
5,0.8235294117647058
5,0.7818243024013236
5,0.8165505421455391
5,0.875
5,0.24767939992862334
5,0.54926443579899
5,0.875
5,0.68
5,0.7692307692307693
5,0.9090909090909091
5,0.9036679532756783
5,0.696969696969697
5,0.8070631288879514
5,0.8172831041429799
5,0.75
5,0.7
5,0.6666666666666666
5,0.9032258064516129
5,0.6417937672981614
5,0.5416666666666666
5,0.5643211499270759
5,1.0
5,0.4989370586835295
5,0.7777777777777778
5,0.7
5,0.5263157894736842
5,0.21470779802151024
5,0.8571428571428571
5,0.28216057496353797
5,0.8
5,0.8
5,0.4274968157481276
5,0.6
5,0.42857142857142855
5,0.6666666666666666
5,0.28216057496353797
5,0.8
5,0.8
5,0.466759103489572
5,0.18181818181818182
5,0.6
5,0.8
5,0.8
5,0.6363636363636364
5,0.25
5,0.23529411764705885
5,0.5496387631047355
5,0.6831929497659972
5,0.663222461449033
5,0.5229469208251621
5,0.8235294117647058
6,0.5833333333333334
6,0.7692307692307693
6,0.7692307692307693
6,0.5833333333333334
6,0.47484649642192034
6,0.8181818181818182
6,0.7333333333333333
6,0.5699575187490252
6,0.6666666666666666
6,0.515890503273989
6,0.5284198478325801
6,0.6938775510204082
6,0.6959861353000654
6,0.65
6,0.6785714285714286
6,0.5882352941176471
6,0.7980538111748767
6,0.46439887486616876
6,0.6236713233544118
6,0.7142857142857143
6,0.5
6,0.6666666666666666
6,0.25
6,0.7857142857142857
6,0.6842105263157895
6,0.55
6,0.6618726769384466
6,0.7980538111748767
6,0.7151593529085954
6,0.9375
6,0.8571428571428571
6,0.5229469208251621
6,1.0
6,0.5116833661483379
6,0.66
6,0.732125689155227
6,0.5752416129076784
6,0.6771068600939769
6,0.5833333333333334
6,0.7172220218575737
6,0.8181818181818182
6,0.5384615384615384
6,0.875
6,0.7470824042309421
6,0.8571428571428571
6,0.8745544180654676
6,0.9285714285714286
6,0.7105954944096783
6,0.8053415603309687
6,0.5333333333333333
6,0.6236713233544118
6,0.7441860465116279
6,0.8333333333333334
6,0.5185727544772025
6,0.545820502051988
6,0.47368421052631576
6,0.5625
6,0.6275363049901946
6,0.5925925925925926
6,0.5135135135135135
6,0.8
6,0.3571428571428572
6,0.6470588235294118
6,0.5294117647058824
6,0.5294117647058824
6,0.6666666666666666
6,0.6875
6,0.3742027940126471
6,0.4365699263480883
6,0.6060606060606061
6,0.47058823529411764
6,0.3333333333333333
6,0.5925925925925926
6,0.7647058823529411
6,0.5
6,0.631578947368421
6,0.7397896686212777
6,0.75
6,0.39572488576635756
6,0.6666666666666666
6,0.24337524470981403
6,0.5625
6,0.9285714285714286
6,0.34590760585945257
6,0.7894736842105263
6,0.625
6,0.6571428571428571
6,0.4
6,0.5858418233689389
6,0.6
6,0.7998356521254729
6,0.7321428571428571
6,0.7346938775510204
6,0.7096774193548387
6,0.8409090909090909
6,0.8292682926829268
6,0.7724349221890119
6,0.9354838709677419
6,0.8254248052383824
6,0.7662212041409903
6,0.3320366241026409
6,0.9615384615384616
6,0.9
6,0.6285714285714286
6,0.5750734884821201
6,0.6907920747410569
6,0.5713062724432235
6,0.65625
6,0.5714285714285714
6,0.6428571428571429
6,0.6451612903225806
6,0.5666666666666667
6,0.8
6,0.4322791477197249
6,0.47768754038252614
6,0.8839262840201374
6,0.56
6,0.5897435897435898
6,0.6164448626943435
6,0.7678571428571429
6,0.5961538461538461
6,0.6628439383810145
6,0.8834743831615535
6,0.7314824340212496
6,0.6451612903225806
6,0.6982970847780171
6,0.6878540043653186
6,0.5567369120930278
6,0.38461538461538464
6,0.9615384615384616
6,0.5991975663261708
6,0.6216216216216216
6,0.8695652173913043
6,0.8529411764705882
6,0.7238699344287677
6,0.8791350616217855
6,0.6981217412912227
6,0.8626877210398122
6,0.8255979997620778
6,0.9
6,0.8235294117647058
6,0.6549846024623855
6,0.8561064820506427
6,0.7609835396005713
6,0.7470824042309421
6,0.9285714285714286
6,0.6974797761801738
6,0.8648648648648649
6,0.6265644024633994
6,0.5594601846762877
6,0.7714285714285715
6,0.7560653168014251
6,0.4913265720192836
6,0.7026175500122849
6,0.578310346551028
6,0.3980729503187718
6,0.44897650841328574
6,0.13694344939530048
6,0.49123845184678916
6,0.5684763955277425
6,0.5194365594282808
6,0.23103338512321234
6,0.38065019334843686
6,0.42557155547771136
6,0.47513373980206897
6,0.7
6,0.8387096774193549
6,0.6875
6,0.8408528612504581
6,0.6
6,0.75
6,0.7772170385241693
6,0.7058823529411765
6,0.9166666666666666
6,0.7996606897114189
6,0.8219864299617914
6,0.8095238095238095
6,0.8547333033621379
6,0.8547333033621379
6,0.8148148148148148
6,0.7446808510638298
6,0.7954127260572175
6,0.8461538461538461
6,0.5338249352778719
6,1.0
6,0.8888888888888888
6,0.8408528612504581
6,0.7238699344287677
6,0.875
6,0.7058823529411765
6,0.8658632789302029
6,0.8392907749704959
6,0.6442516603110596
6,0.6811183498037142
6,0.8888888888888888
6,0.5833333333333334
6,0.75
6,0.6956521739130435
6,0.8143536762323635
6,0.6455309823187935
6,0.7272727272727273
6,0.7238699344287677
6,0.6156344994631293
6,0.8181818181818182
6,0.8258859812092183
6,0.7772147982941253
6,0.6236713233544118
6,0.8421052631578947
6,0.7863079294734822
6,0.6786280635269697
6,0.7210206394184336
6,1.0
6,0.5423798680384118
6,0.7857142857142857
6,0.7193920928318536
6,0.8571428571428571
6,0.85
6,0.9523809523809523
6,0.6
6,0.6521739130434783
6,0.6831929497659972
6,0.5
6,0.6063657586001313
6,0.8125
6,0.8433740467435463
6,0.41889993742977566
6,0.9166666666666666
6,0.8888888888888888
6,0.5935873286495363
6,1.0
6,0.625
6,0.4
6,0
6,0.7882995574223045
6,0.6
6,1.0
6,0.5
6,0.5698222022414253
6,0.3333333333333333
6,0.5
6,0.7484055880252942
6,0.7333333333333333
6,0.6
6,0.6666666666666666
6,0.625
6,0.5
6,0.4117647058823529
6,0.7835055280819597
6,0.6666666666666666
6,0.5643211499270759
6,0.6618726769384466
6,0.6875
7,0.6363636363636364
7,0.6923076923076923
7,0.8666666666666667
7,0.6666666666666666
7,0.5476190476190477
7,0.8181818181818182
7,0.8
7,0.561680781467409
7,0.5333333333333333
7,0.43979885416492726
7,0.4109932149808957
7,0.4151405464894283
7,0.596559544542913
7,0.8
7,0.4838709677419355
7,0.7647058823529411
7,0.7980538111748767
7,0.5
7,0.8125
7,0.6428571428571429
7,0.3333333333333333
