mr,bleu_score
3,0.6458333333333334
3,0.6764705882352942
3,0.8536585365853658
3,0.7314824340212496
3,0.6417123723914794
3,0.8666666666666667
3,0.7158007827316176
3,0.8846153846153846
3,0.6217718386353003
3,0.6111111111111112
4,0.803921568627451
4,0.7192982456140351
4,0.8
4,0.6875
4,0.8444444444444444
4,0.8409090909090909
4,0.9375
4,0.9
4,0.7737728803856047
4,0.42857142857142855
4,0.7857142857142857
4,0.8181818181818182
4,0.6111111111111112
4,0.624002349208065
4,0.7142857142857143
4,0.56
4,0.7741935483870968
4,0.625
4,0.6511627906976745
4,0.6501584248126363
4,0.7315493269103036
4,1.0
4,0.30668147154310776
4,0.8142273736919868
4,0.6521739130434783
4,0.55
4,0.6448442764331641
4,0.7719298245614035
4,0.6998561956097888
4,0.6758805569153855
4,0.8179639688657216
4,0.6647925692816627
4,0.7808521589870246
4,0.729128332219116
4,0.45290034740747404
4,0.07408182206817181
4,0.8888888888888888
4,0.5454545454545454
4,0.5384615384615384
5,0.7884615384615384
5,0.7591257996538006
5,0.76
5,0.7741935483870968
5,0.8409090909090909
5,0.8536585365853658
5,0.7402501337644698
5,0.8994770657307276
5,0.8148148148148148
5,0.7662212041409903
5,0.5384615384615384
5,0.9230769230769231
5,0.85
5,0.6
5,0.6164448626943435
5,0.6480342192166589
5,0.5505354509326136
5,0.7
5,0.6041666666666666
5,0.6339514428184163
5,0.6706803886480902
5,0.5985403583811576
5,0.5764736634913938
5,0.45161290322580644
5,0.6666666666666666
5,0.8839262840201374
5,0.75
5,0.6052631578947368
5,0.6975020287150441
5,0.7678571428571429
5,0.673469387755102
5,0.5333333333333333
5,0.8809523809523809
5,0.7314824340212496
5,0.8060134170683382
5,0.7662212041409903
5,0.6153846153846154
5,0.6297017414619639
5,0.47768754038252614
5,0.6063657586001313
5,0.54926443579899
5,0.6
6,0.7998356521254729
6,0.7321428571428571
6,0.7346938775510204
6,0.7096774193548387
6,0.8409090909090909
6,0.8292682926829268
6,0.7724349221890119
6,0.9354838709677419
6,0.8254248052383824
6,0.7662212041409903
6,0.3320366241026409
6,0.9615384615384616
6,0.9
6,0.6285714285714286
6,0.5750734884821201
6,0.6907920747410569
6,0.5713062724432235
6,0.65625
6,0.5714285714285714
6,0.6428571428571429
6,0.6451612903225806
6,0.5666666666666667
6,0.8
6,0.4322791477197249
6,0.47768754038252614
6,0.8839262840201374
6,0.56
6,0.5897435897435898
6,0.6164448626943435
6,0.7678571428571429
6,0.5961538461538461
6,0.6628439383810145
6,0.8834743831615535
6,0.7314824340212496
6,0.6451612903225806
6,0.6982970847780171
6,0.6878540043653186
6,0.5567369120930278
6,0.38461538461538464
6,0.9615384615384616
6,0.5991975663261708
6,0.6216216216216216
7,0.8798192173380203
7,0.7994445310294179
7,0.8
7,0.7096774193548387
7,0.8604651162790697
7,0.8809523809523809
7,0.9354838709677419
7,0.9032258064516129
7,0.8254248052383824
7,0.8333333333333334
7,0.5384615384615384
7,0.9230769230769231
7,0.9
7,0.6345638493595809
7,0.7442606573767003
7,0.5686274509803921
7,0.7333333333333333
7,0.5918367346938775
7,0.627906976744186
7,0.6387432272838953
7,0.6333333333333333
7,0.7910321050201164
7,0.4838709677419355
7,0.47768754038252614
7,0.8454947064540445
7,0.6363636363636364
7,0.6394596380727587
7,0.7413793103448276
7,0.68
7,0.6329653425512527
7,0.8362450255704837
7,0.8536585365853658
7,0.7058836096306272
7,0.7980538111748767
7,0.7539428572039323
7,0.50555922065373
7,0.49123845184678916
7,0.8846153846153846
7,0.6491306968533518
